last_name,__last_seen,third_name,updated_at,father_name,id,first_name,title,source,program,type,function,listed_at,name,url,gender,summary,second_name,__first_seen
,2018-04-26 10:55:26.087944,, 5 Oct 2016	 ,,us-cia-world-leaders.0bebb2d7ee49a6ce4593c2513ea8711187a6e19e,,,us-cia-world-leaders,Yemen,individual,Min. of Social Affairs & Labor,,Samira UBAYD,https://www.cia.gov/library/publications/resources/world-leaders-1/YM.html,,,,2018-04-12 08:16:11.242911
,2018-04-26 10:55:26.103351,, 5 Oct 2016	 ,,us-cia-world-leaders.522000b9c740e82ddadf95416446c6b02bf88e79,,,us-cia-world-leaders,Yemen,individual,Min. of Transport,,Murad al-HALIMI,https://www.cia.gov/library/publications/resources/world-leaders-1/YM.html,,,,2018-04-12 08:16:11.127556
,2018-04-26 10:55:26.587444,, 24 Jan 2017	 ,,us-cia-world-leaders.2c9da81fd00cae504106a56a8ba8aef325a9daaf,,,us-cia-world-leaders,Venezuela,individual,Min. of Labor,,Francisco TORREALBA,https://www.cia.gov/library/publications/resources/world-leaders-1/VE.html,,,,2018-04-12 08:16:05.334177
,2018-04-26 10:55:05.508569,, 10 Dec 2014	 ,,us-cia-world-leaders.d4ece1aedcd0ec0e2436b9e55d66f94bcb353efe,,,us-cia-world-leaders,Malta,individual,Min. of Health,,Godfrey FARRUGIA,https://www.cia.gov/library/publications/resources/world-leaders-1/MT.html,,,,2018-04-12 08:15:55.917005
,2018-04-26 10:55:06.471770,, 6 Sep 2016	 ,,us-cia-world-leaders.f576dbead2467c1ab30fcca784450844e89eb132,,,us-cia-world-leaders,Mali,individual,Min. of Higher Education & Scientific Research,,Assetou Foune Samake MIGAN,https://www.cia.gov/library/publications/resources/world-leaders-1/ML.html,,,,2018-04-12 08:15:41.698943
,2018-04-26 10:55:09.164714,, 30 Jun 2016	 ,,us-cia-world-leaders.af0b8367556a12505decc23e401e3c683d3a09ad,,,us-cia-world-leaders,Niger,individual,Min. of Communication,,Amina MOUMOUNI,https://www.cia.gov/library/publications/resources/world-leaders-1/NG.html,,,,2018-04-12 08:16:04.800700
,2018-04-26 10:55:09.366435,, 30 Jun 2016	 ,,us-cia-world-leaders.385464f70fcce94ab2faf01aeb6e78db08b3c9ab,,,us-cia-world-leaders,Niger,individual,"Min. of Posts, Telecommunications, & Digital Economy",,Yahouza SADISSOU,https://www.cia.gov/library/publications/resources/world-leaders-1/NG.html,,,,2018-04-12 08:16:04.924897
,2018-04-26 10:55:09.808746,, 18 Jul 2016	 ,,us-cia-world-leaders.b9619797b351ad7ba67e8bc253ebcc4483f1a042,,,us-cia-world-leaders,Panama,individual,Min. of the Presidency,,Alvaro ALEMAN Healy,https://www.cia.gov/library/publications/resources/world-leaders-1/PM.html,,,,2018-04-12 08:16:05.427503
,2018-04-26 10:55:09.936561,, 30 Jun 2016	 ,,us-cia-world-leaders.b3474bea7b344eab17e5dd129457fd624ae70bc5,,,us-cia-world-leaders,Niger,individual,Min. of Youth & Sports,,Salissou ADA,https://www.cia.gov/library/publications/resources/world-leaders-1/NG.html,,,,2018-04-12 08:16:03.837198
,2018-04-26 10:55:10.507245,, 26 May 2011	 ,,us-cia-world-leaders.c8727e18f668fa2b0fa0e5c4b4c49976813fb7c4,,,us-cia-world-leaders,Monaco,individual,"Permanent Representative to the UN, New York",,Isabelle PICCO,https://www.cia.gov/library/publications/resources/world-leaders-1/MN.html,,,,2018-04-12 08:15:59.079288
,2018-04-26 10:55:13.326175,, 1 Apr 2013	 ,,us-cia-world-leaders.8a4ea1bf2b0384ab986f463cee282d69150474ea,,,us-cia-world-leaders,San Marino,individual,Captain Regent (Co-Head of State),,Denis AMICI,https://www.cia.gov/library/publications/resources/world-leaders-1/SM.html,,,,2018-04-12 08:15:52.805113
,2018-04-26 10:55:14.924716,, 12 Dec 2014	 ,,us-cia-world-leaders.5d02092a6d7ab30a87e541a473612183cb45eb4c,,,us-cia-world-leaders,Senegal,individual,"Min. for the Promotion of Good Governance, Responsible for Relations With Institutions; Govt. Spokesperson",,Abdou Latif COULIBALY,https://www.cia.gov/library/publications/resources/world-leaders-1/SG.html,,,,2018-04-12 08:15:56.053631
,2018-04-26 10:55:15.001757,, 7 Feb 2017	 ,,us-cia-world-leaders.8b77cbaf1fe5b5000348d61009ddbaffab976b90,,,us-cia-world-leaders,Netherlands,individual,Min. of Finance,,Jeroen DIJSSELBLOEM,https://www.cia.gov/library/publications/resources/world-leaders-1/NL.html,,,,2018-04-12 08:15:42.761186
,2018-04-26 10:55:16.961590,, 20 Apr 2016	 ,,us-cia-world-leaders.f70dd0bcc0af43998d056b484ddc23f3c43585e2,,,us-cia-world-leaders,Somalia,individual,Min. of Interior & Federalism,,Abdurahman Mohamed HUSSEIN,https://www.cia.gov/library/publications/resources/world-leaders-1/SO.html,,,,2018-04-12 08:16:09.564620
,2018-04-26 10:55:16.973276,, 20 Apr 2016	 ,,us-cia-world-leaders.5b9244e1c347580faa567731fa6eb44189806125,,,us-cia-world-leaders,Somalia,individual,Min. of National Security,,Abdirizak Omar MOHAMED,https://www.cia.gov/library/publications/resources/world-leaders-1/SO.html,,,,2018-04-12 08:16:07.305947
,2018-04-26 10:55:17.024857,, 28 Dec 2016	 ,,us-cia-world-leaders.4406ef936c1e2a24cd0293575cfaa396cb322146,,,us-cia-world-leaders,Sao Tome and Principe,individual,Min. of Employment & Social Affairs,,Emilio Fernandes LIMA,https://www.cia.gov/library/publications/resources/world-leaders-1/TP.html,,,,2018-04-12 08:15:55.162391
,2018-04-26 10:55:24.506994,, 6 May 2016	 ,,us-cia-world-leaders.02d5f017256dba6b2bba6135f9d9fa82fb20eaaf,,,us-cia-world-leaders,Vietnam,individual,Prime Min.,,Nguyen Xuan PHUC,https://www.cia.gov/library/publications/resources/world-leaders-1/VM.html,,,,2018-04-12 08:16:07.845161
,2018-04-26 10:55:24.665548,, 6 May 2016	 ,,us-cia-world-leaders.930edb2f36cdd657d6a19eac2038d9c969117504,,,us-cia-world-leaders,Vietnam,individual,Ambassador to the US,,Nguyen Quoc CUONG,https://www.cia.gov/library/publications/resources/world-leaders-1/VM.html,,,,2018-04-12 08:16:08.836040
,2018-04-26 10:55:25.400430,, 22 Jul 2015	 ,,us-cia-world-leaders.33061fb0d749965943c70b4b9e673f535c1af636,,,us-cia-world-leaders,Zimbabwe,individual,"Min. of Women's Affairs, Gender, & Community Development",,Nyasha CHIKWINYA,https://www.cia.gov/library/publications/resources/world-leaders-1/ZI.html,,,,2018-04-12 08:16:06.915823
,2018-04-26 10:55:25.779066,, 5 Oct 2016	 ,,us-cia-world-leaders.fc06b683a82f4929be3abdc8b97bccf049ddc14f,,,us-cia-world-leaders,Yemen,individual,Pres.,,"Abd Rabuh Mansur HADI , Fd. Mar.",https://www.cia.gov/library/publications/resources/world-leaders-1/YM.html,,,,2018-04-12 08:16:11.868483
,2018-04-26 10:55:25.961834,, 5 Oct 2016	 ,,us-cia-world-leaders.3bf766bdf35cd48a847108d9de27607e902a6ad4,,,us-cia-world-leaders,Yemen,individual,Min. of Planning & Intl. Cooperation,,Muhammad al-MAYTAMI,https://www.cia.gov/library/publications/resources/world-leaders-1/YM.html,,,,2018-04-12 08:16:12.425725
,2018-04-26 10:55:26.163306,, 5 Oct 2016	 ,,us-cia-world-leaders.7505db86199a523134b831bc82be09272260e843,,,us-cia-world-leaders,Yemen,individual,Min. of Tourism,,Muhammad Abd al-Majid QUBATI,https://www.cia.gov/library/publications/resources/world-leaders-1/YM.html,,,,2018-04-12 08:16:12.414395
,2018-04-26 10:55:26.264897,, 24 Jan 2017	 ,,us-cia-world-leaders.6741052198f8b293b41b28db7610b033ccdc8189,,,us-cia-world-leaders,Venezuela,individual,Min. of Foreign Trade & International Investment,,Jesus FARIA,https://www.cia.gov/library/publications/resources/world-leaders-1/VE.html,,,,2018-04-12 08:16:10.084414
,2018-04-26 10:55:26.724838,, 24 Jan 2017	 ,,us-cia-world-leaders.b4d60abb60e2a49d64dd04bde5633a9ef8a0c847,,,us-cia-world-leaders,Venezuela,individual,Attorney Gen.,,Luisa ORTEGA Diaz,https://www.cia.gov/library/publications/resources/world-leaders-1/VE.html,,,,2018-04-12 08:16:04.850818
,2018-04-26 10:55:09.709985,, 30 Jun 2016	 ,,us-cia-world-leaders.23272b20208c93484a2e65f4bd8d85ee3594caf6,,,us-cia-world-leaders,Niger,individual,Min. of Tourism & Handicrafts,,Sani MAIGOCHI,https://www.cia.gov/library/publications/resources/world-leaders-1/NG.html,,,,2018-04-12 08:16:04.455586
,2018-04-26 10:55:09.944209,, 30 Jun 2016	 ,,us-cia-world-leaders.a03330d69b7275fbcaa3ed90de282c19c472a0c2,,,us-cia-world-leaders,Niger,individual,Min. in Charge of Relations With Institutions,,Barkai ISSOUF,https://www.cia.gov/library/publications/resources/world-leaders-1/NG.html,,,,2018-04-12 08:16:04.668896
,2018-04-26 10:55:10.014819,, 18 Jul 2016	 ,,us-cia-world-leaders.7a9ecda3a33f76614c2f9a0f35d10d9b3ace5cb3,,,us-cia-world-leaders,Panama,individual,Min. of Social Development,,Alcibiades VASQUEZ Velasquez,https://www.cia.gov/library/publications/resources/world-leaders-1/PM.html,,,,2018-04-12 08:16:05.427368
,2018-04-26 10:55:10.318226,, 26 May 2011	 ,,us-cia-world-leaders.660490a1e8b382783c693a08c4dc498b99caed9d,,,us-cia-world-leaders,Monaco,individual,Chief of State,,"ALBERT II , Prince",https://www.cia.gov/library/publications/resources/world-leaders-1/MN.html,,,,2018-04-12 08:16:01.209664
,2018-04-26 10:55:10.400671,, 26 May 2011	 ,,us-cia-world-leaders.f2f8c7241fd5fbb853a96d0ecdd21256061bfaa1,,,us-cia-world-leaders,Monaco,individual,Min. for the Interior,,Paul MASSERON,https://www.cia.gov/library/publications/resources/world-leaders-1/MN.html,,,,2018-04-12 08:16:00.916236
,2018-04-26 10:55:10.492167,, 19 Dec 2016	 ,,us-cia-world-leaders.6964f8958739cd006f5492200e3b96c17a2ca15f,,,us-cia-world-leaders,New Zealand,individual,Governor Gen.,,Jeremiah MATEPARAE,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,,2018-04-12 08:15:44.418350
,2018-04-26 10:55:10.602384,, 19 Dec 2016	 ,,us-cia-world-leaders.c610cb8eb65ffbbe13e80d8c53229656bc2265a1,,,us-cia-world-leaders,New Zealand,individual,Min. of Civil Defense,,Gerard Anthony BROWNLEE,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,,2018-04-12 08:15:45.553835
,2018-04-26 10:55:10.693778,, 19 Dec 2016	 ,,us-cia-world-leaders.5fd8469e5a021063ec3678df12e6ff0203d7bffb,,,us-cia-world-leaders,New Zealand,individual,Min. for Courts,,Amy ADAMS,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,,2018-04-12 08:15:44.229354
,2018-04-26 10:55:10.861337,, 19 Dec 2016	 ,,us-cia-world-leaders.93dfdbf9071b15493fd0895bc80a9d0e1cb5f8c4,,,us-cia-world-leaders,New Zealand,individual,Min. of Local Govt.,,Anne TOLLEY,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,,2018-04-12 08:15:44.263332
,2018-04-26 10:55:11.571885,, 16 Nov 2015	 ,,us-cia-world-leaders.ccf03cca13469488d8c45306e7155477363ec7dd,,,us-cia-world-leaders,Palau,individual,Min. of Community & Cultural Affairs,,Baklai TEMENGIL,https://www.cia.gov/library/publications/resources/world-leaders-1/PS.html,,,,2018-04-12 08:16:11.598921
,2018-04-26 10:55:12.813769,, 25 Jul 2016	 ,,us-cia-world-leaders.a89a6896036460a966dbf9f90604261304485417,,,us-cia-world-leaders,Paraguay,individual,Vice Pres.,,Juan AFARA Maciel,https://www.cia.gov/library/publications/resources/world-leaders-1/PA.html,,,,2018-04-12 08:16:07.676210
,2018-04-26 10:55:13.316429,, 25 Jul 2016	 ,,us-cia-world-leaders.9b046a0748d9f1aef30433e96ea4d94db2056f3b,,,us-cia-world-leaders,Paraguay,individual,Pres.,,Horacio CARTES Jara,https://www.cia.gov/library/publications/resources/world-leaders-1/PA.html,,,,2018-04-12 08:16:07.618467
,2018-04-26 10:55:13.769134,, 3 Nov 2016	 ,,us-cia-world-leaders.da939d19d86dca909a23da6e3820c725dca61c0b,,,us-cia-world-leaders,Romania,individual,Min. of Youth & Sport,,Elisabeta LIPA,https://www.cia.gov/library/publications/resources/world-leaders-1/RO.html,,,,2018-04-12 08:15:54.015007
,2018-04-26 10:55:13.874529,, 3 Nov 2016	 ,,us-cia-world-leaders.a119992a4666c3302a02371723a8fbb714fcf1ad,,,us-cia-world-leaders,Romania,individual,Min.-Del. for Romanian Diaspora,,Maria GLIGOR,https://www.cia.gov/library/publications/resources/world-leaders-1/RO.html,,,,2018-04-12 08:15:54.102519
,2018-04-26 10:55:14.927008,, 12 Dec 2014	 ,,us-cia-world-leaders.0095ebfa38a1fedeeb5673bddd7b386333ecc499,,,us-cia-world-leaders,Senegal,individual,Min. of Planning & Local Govt.,,Omar YOUM,https://www.cia.gov/library/publications/resources/world-leaders-1/SG.html,,,,2018-04-12 08:15:55.752562
,2018-04-26 10:55:15.411312,, 3 Feb 2016	 ,,us-cia-world-leaders.39493533bddc8e8a10705da9c01a87901bff1ce2,,,us-cia-world-leaders,Qatar,individual,Deputy Amir,,ABDALLAH bin Hamad Al Thani,https://www.cia.gov/library/publications/resources/world-leaders-1/QA.html,,,,2018-04-12 08:15:53.795554
,2018-04-26 10:55:15.412665,, 11 Oct 2016	 ,,us-cia-world-leaders.bdb687453dc49ffc3050e64fc3966fd57fc85a68,,,us-cia-world-leaders,Rwanda,individual,"Governor, National Bank of Rwanda",,John RWANGOMBWA,https://www.cia.gov/library/publications/resources/world-leaders-1/RW.html,,,,2018-04-12 08:15:57.896366
,2018-04-26 10:55:15.495575,, 3 Feb 2016	 ,,us-cia-world-leaders.ca2ed67f61ed72b98bcefa18c9bd17912c475553,,,us-cia-world-leaders,Qatar,individual,Min. of Education & Higher Education,,Muhammad Abd al-Wahid Ali al-HAMADI,https://www.cia.gov/library/publications/resources/world-leaders-1/QA.html,,,,2018-04-12 08:15:53.836726
,2018-04-26 10:55:15.608670,, 3 Feb 2016	 ,,us-cia-world-leaders.878ccdd529fb28be27335eca2992086897a105cb,,,us-cia-world-leaders,Qatar,individual,Min. of Energy & Industry,,Muhammad Salih al-SADA,https://www.cia.gov/library/publications/resources/world-leaders-1/QA.html,,,,2018-04-12 08:15:54.123313
,2018-04-26 10:55:16.974505,, 20 Apr 2016	 ,,us-cia-world-leaders.d306a5d7afe743e08cf9b1a92b4c192b9c9e53bd,,,us-cia-world-leaders,Somalia,individual,Min. of Justice,,Abdullahi Ahmed JAMA,https://www.cia.gov/library/publications/resources/world-leaders-1/SO.html,,,,2018-04-12 08:16:07.101464
,2018-04-26 10:55:24.649620,, 6 May 2016	 ,,us-cia-world-leaders.f953d4d1105f678e7e2014d30f423deb069274cc,,,us-cia-world-leaders,Vietnam,individual,Min. of National Defense,,"Ngo Xuan LICH , Sr. Lt. Gen.",https://www.cia.gov/library/publications/resources/world-leaders-1/VM.html,,,,2018-04-12 08:16:09.176681
,2018-04-26 10:55:24.678408,, 6 May 2016	 ,,us-cia-world-leaders.bff83676c0dc28b1474d13f34e094b85e5dbb23e,,,us-cia-world-leaders,Vietnam,individual,Min. of Transport,,Truong Quang NGHIA,https://www.cia.gov/library/publications/resources/world-leaders-1/VM.html,,,,2018-04-12 08:16:08.469292
,2018-04-26 10:55:26.090153,, 5 Oct 2016	 ,,us-cia-world-leaders.1da3aa9e0e5097501629593e202a0f7b62e20670,,,us-cia-world-leaders,Yemen,individual,Min. of Public Health & Population,,"Nasir BA'UM , Dr.",https://www.cia.gov/library/publications/resources/world-leaders-1/YM.html,,,,2018-04-12 08:16:11.037303
,2018-04-26 10:55:26.140632,, 24 Jan 2017	 ,,us-cia-world-leaders.bd2d85b6cf543e05d1b04a485b1de279846ba141,,,us-cia-world-leaders,Venezuela,individual,Min. of Communes & Social Movements,,Aristobulo ISTURIZ,https://www.cia.gov/library/publications/resources/world-leaders-1/VE.html,,,,2018-04-12 08:16:04.862757
,2018-04-26 10:55:26.279075,, 24 Jan 2017	 ,,us-cia-world-leaders.f4670fb45eb0bc4dab90612efa6e13ede9c3f38d,,,us-cia-world-leaders,Venezuela,individual,Min. of Education,,Elias JAUA,https://www.cia.gov/library/publications/resources/world-leaders-1/VE.html,,,,2018-04-12 08:16:04.799543
,2018-04-26 10:55:08.366126,, 12 Aug 2016	 ,,us-cia-world-leaders.2b334787df01d404d0fcbdcbf4b9c58c802b2686,,,us-cia-world-leaders,Mongolia,individual,Speaker of Parliament,,Miyegombo ENKHBOLD,https://www.cia.gov/library/publications/resources/world-leaders-1/MG.html,,,,2018-04-12 08:15:42.968967
,2018-04-26 10:55:09.069599,, 30 Jun 2016	 ,,us-cia-world-leaders.1230a82882038cdd6f2a7c842ce89a26d24618f8,,,us-cia-world-leaders,Niger,individual,Min. of Civil Service & Administrative Reform,,Waziri Maman LAOUAN,https://www.cia.gov/library/publications/resources/world-leaders-1/NG.html,,,,2018-04-12 08:16:03.358025
,2018-04-26 10:55:09.450418,, 18 Jul 2016	 ,,us-cia-world-leaders.156adaada7f8cd9245911e84e4922d557a6d2c54,,,us-cia-world-leaders,Panama,individual,Vice Pres.,,Isabel de SAINT MALO de Alvarado,https://www.cia.gov/library/publications/resources/world-leaders-1/PM.html,,,,2018-04-12 08:16:05.057532
,2018-04-26 10:55:09.809861,, 18 Jul 2016	 ,,us-cia-world-leaders.43fb20f08fa2f28c125ed0daac8a5522313a005c,,,us-cia-world-leaders,Panama,individual,Min. of Housing,,Mario ETCHELECU Alvarez,https://www.cia.gov/library/publications/resources/world-leaders-1/PM.html,,,,2018-04-12 08:16:05.888366
,2018-04-26 10:55:10.593115,, 19 Dec 2016	 ,,us-cia-world-leaders.3558ee2b87b4fa16be4da3b6d7c4dedd3615f202,,,us-cia-world-leaders,New Zealand,individual,Min. of Commerce & Consumer Affairs,,Jacqui DEAN,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,,2018-04-12 08:15:51.892486
,2018-04-26 10:55:10.752280,, 19 Dec 2016	 ,,us-cia-world-leaders.cc59b41614a041d003266c54548c2a44d4187537,,,us-cia-world-leaders,New Zealand,individual,Min. of Foreign Affairs,,Murray Stuart MCCULLY,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,,2018-04-12 08:15:44.219366
,2018-04-26 10:55:10.875331,, 19 Dec 2016	 ,,us-cia-world-leaders.d8c538f910aaada65c79b175c50047cdd8cf244b,,,us-cia-world-leaders,New Zealand,individual,Min. for Land Information,,Mark MITCHELL,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,,2018-04-12 08:15:45.538485
,2018-04-26 10:55:11.065629,, 19 Dec 2016	 ,,us-cia-world-leaders.5ee4ffe96e24521e837834571dfb6db5fc26c26e,,,us-cia-world-leaders,New Zealand,individual,Min. for Senior Citizens,,Maggie BARRY,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,,2018-04-12 08:15:45.669298
,2018-04-26 10:55:11.152664,, 19 Dec 2016	 ,,us-cia-world-leaders.ecda82f5de647a0b1f6000a08babdfe290bc220e,,,us-cia-world-leaders,New Zealand,individual,Min. for Social Housing,,Amy ADAMS,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,,2018-04-12 08:15:46.758565
,2018-04-26 10:55:11.157461,, 19 Dec 2016	 ,,us-cia-world-leaders.8a63b5bf7345e6676b7311933b9281343c8c8c08,,,us-cia-world-leaders,New Zealand,individual,Min. of State Services,,Paula BENNETT,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,,2018-04-12 08:15:45.843514
,2018-04-26 10:55:11.247724,, 19 Dec 2016	 ,,us-cia-world-leaders.9507910f563aaa1bab548b8e79502fcf4034b79f,,,us-cia-world-leaders,New Zealand,individual,Min. of Tourism,,Paula BENNETT,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,,2018-04-12 08:15:45.973657
,2018-04-26 10:55:11.341123,, 19 Dec 2016	 ,,us-cia-world-leaders.cee47aab7c0dc0d3821fcc1bdad1a00fff744692,,,us-cia-world-leaders,New Zealand,individual,Min. for Treaty of Waitangi Negotiations,,Christopher FINLAYSON,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,,2018-04-12 08:15:46.143681
,2018-04-26 10:55:11.420239,, 19 Dec 2016	 ,,us-cia-world-leaders.5612e76f6ffe365f0eaf191f02980389488838fc,,,us-cia-world-leaders,New Zealand,individual,Dep. Prime Min.,,Paula BENNETT,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,,2018-04-12 08:15:44.263126
,2018-04-26 10:55:11.425176,, 19 Dec 2016	 ,,us-cia-world-leaders.e26f1b4d300b2f3af0d6f514a06f4c155f8312fc,,,us-cia-world-leaders,New Zealand,individual,Attorney Gen.,,Christopher FINLAYSON,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,,2018-04-12 08:15:46.277198
,2018-04-26 10:55:11.573076,, 19 Dec 2016	 ,,us-cia-world-leaders.8aeb4973d6dbbac3bd31cbb6f8f6083e6b3a36df,,,us-cia-world-leaders,New Zealand,individual,Min. for Ethnic Communities,,Judith COLLINS,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,,2018-04-12 08:15:46.006298
,2018-04-26 10:55:11.616481,, 16 Nov 2015	 ,,us-cia-world-leaders.0e9f5042dd3392e0f5f99cb27a6f1b7ddb2f9691,,,us-cia-world-leaders,Palau,individual,"Min. of Natural Resources, Environment, & Tourism",,Flemming Umiich SENGEBAU,https://www.cia.gov/library/publications/resources/world-leaders-1/PS.html,,,,2018-04-12 08:16:12.535705
,2018-04-26 10:55:11.645278,, 16 Nov 2015	 ,,us-cia-world-leaders.746047981ef0bbc1a54d156b9abb112c4aaf0567,,,us-cia-world-leaders,Palau,individual,"Permanent Representative to the UN, New York",,Caleb Tyndale Okauchi OTTO,https://www.cia.gov/library/publications/resources/world-leaders-1/PS.html,,,,2018-04-12 08:16:14.313743
,2018-04-26 10:55:12.935976,, 25 Jul 2016	 ,,us-cia-world-leaders.c49e3e2a917c19f8810da165f7f8eda450b91824,,,us-cia-world-leaders,Paraguay,individual,Min. of Justice,,Carla BACIGALUPO,https://www.cia.gov/library/publications/resources/world-leaders-1/PA.html,,,,2018-04-12 08:16:07.676608
,2018-04-26 10:55:15.115186,, 7 Feb 2017	 ,,us-cia-world-leaders.3a0d5909a5fe3b655e6e42a591d20d82082d738b,,,us-cia-world-leaders,Netherlands,individual,Min. of Housing & Civil Service,,Stef BLOK,https://www.cia.gov/library/publications/resources/world-leaders-1/NL.html,,,,2018-04-12 08:15:43.399390
,2018-04-26 10:55:15.207951,, 11 Oct 2016	 ,,us-cia-world-leaders.cb0097c9df448ac1fc41d45e6a22d49a054dbdce,,,us-cia-world-leaders,Rwanda,individual,Min. of Defense & National Security,,"James KABAREBE , Gen.",https://www.cia.gov/library/publications/resources/world-leaders-1/RW.html,,,,2018-04-12 08:15:57.556710
,2018-04-26 10:55:25.035903,, 22 Jul 2015	 ,,us-cia-world-leaders.c39d027e8543e071f995ee23da180eafee64592d,,,us-cia-world-leaders,Zimbabwe,individual,Vice Pres.,,Phelekezela MPHOKO,https://www.cia.gov/library/publications/resources/world-leaders-1/ZI.html,,,,2018-04-12 08:16:05.943768
,2018-04-26 10:55:25.222792,, 22 Jul 2015	 ,,us-cia-world-leaders.4b45ba3280cdc790a3482852b641bd2a161b6713,,,us-cia-world-leaders,Zimbabwe,individual,"Min. of Higher & Tertiary Education, Science, & Technology Development",,Jonathan MOYO,https://www.cia.gov/library/publications/resources/world-leaders-1/ZI.html,,,,2018-04-12 08:16:07.385580
,2018-04-26 10:55:25.465747,, 22 Jul 2015	 ,,us-cia-world-leaders.dad2b6fbe3aa8357a8539dc02bf5d30079550b15,,,us-cia-world-leaders,Zimbabwe,individual,Min. of State for National Security in the President's Office,,Kembo MOHADO,https://www.cia.gov/library/publications/resources/world-leaders-1/ZI.html,,,,2018-04-12 08:16:11.226310
,2018-04-26 10:55:26.275049,, 24 Jan 2017	 ,,us-cia-world-leaders.6d4c3e770644c97ef12d98a7dd931fb597f42a75,,,us-cia-world-leaders,Venezuela,individual,Min. of Health,,Antonieta CAPORALE,https://www.cia.gov/library/publications/resources/world-leaders-1/VE.html,,,,2018-04-12 08:16:05.198628
,2018-04-26 10:55:26.339152,, 24 Jan 2017	 ,,us-cia-world-leaders.8c5270bfd3cd88fc17943d3fb69a3a722c274741,,,us-cia-world-leaders,Venezuela,individual,Min. of Women & Gender Equality,,Blanca EEKHOUT,https://www.cia.gov/library/publications/resources/world-leaders-1/VE.html,,,,2018-04-12 08:16:05.590036
,2018-04-26 10:55:09.169874,, 30 Jun 2016	 ,,us-cia-world-leaders.81a79be671164eba4bc506090c1b4d34873df835,,,us-cia-world-leaders,Niger,individual,Min. of Environment & Sustainable Development,,Wassalke BOUKARI,https://www.cia.gov/library/publications/resources/world-leaders-1/NG.html,,,,2018-04-12 08:16:03.625034
,2018-04-26 10:55:10.328566,, 30 Jun 2016	 ,,us-cia-world-leaders.d620a390a3f34430f5bf2afdaaf08a9a2e686efa,,,us-cia-world-leaders,Niger,individual,Ambassador to the US,,Hassana ALIDOU,https://www.cia.gov/library/publications/resources/world-leaders-1/NG.html,,,,2018-04-12 08:16:04.715883
,2018-04-26 10:55:10.392730,, 26 May 2011	 ,,us-cia-world-leaders.4b413eeaedebeae1696de282d83f63146ad147d3,,,us-cia-world-leaders,Monaco,individual,Min. for Health & Social Affairs,,Stephane VALERI,https://www.cia.gov/library/publications/resources/world-leaders-1/MN.html,,,,2018-04-12 08:16:01.210033
,2018-04-26 10:55:10.691405,, 19 Dec 2016	 ,,us-cia-world-leaders.82d0522e87ca3e2734c144efd402c5ea09666c61,,,us-cia-world-leaders,New Zealand,individual,Min. for Disability Issues,,Nicky WAGNER,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,,2018-04-12 08:15:45.925769
,2018-04-26 10:55:10.692469,, 19 Dec 2016	 ,,us-cia-world-leaders.b14622cdd7b5baa5580bfc78fd85cd2d81a7faac,,,us-cia-world-leaders,New Zealand,individual,Min. of Corrections,,Louise UPSTON,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,,2018-04-12 08:15:45.840049
,2018-04-26 10:55:12.923730,, 25 Jul 2016	 ,,us-cia-world-leaders.b5ac1c791a208f34a127afb4ea117414271b7b05,,,us-cia-world-leaders,Paraguay,individual,Min. of Agriculture & Livestock,,Juan Carlos BARUJA,https://www.cia.gov/library/publications/resources/world-leaders-1/PA.html,,,,2018-04-12 08:16:08.850465
,2018-04-26 10:55:13.326188,, 1 Apr 2013	 ,,us-cia-world-leaders.211d114bcce6ac1ce365b8341b49ee63b7ea7b9b,,,us-cia-world-leaders,San Marino,individual,Captain Regent (Co-Head of State),,Antonella MULARONI,https://www.cia.gov/library/publications/resources/world-leaders-1/SM.html,,,,2018-04-12 08:15:51.721072
,2018-04-26 10:55:13.378339,, 1 Apr 2013	 ,,us-cia-world-leaders.09c79c4047c8ad5b502443ba146651c24b53ab99,,,us-cia-world-leaders,San Marino,individual,Sec. of Industry & Trade,,Marco ARZILLI,https://www.cia.gov/library/publications/resources/world-leaders-1/SM.html,,,,2018-04-12 08:15:51.896241
